,Unnamed: 0,file,a,a_tag,X,X_tag,b,b_tag,grammar cateogry,encode_cat,encode_pos,name,encoded_case,aXb,pred_y_aX_Xb,pred_y_aXb,fold,aXb_correct,aX_Xb_correct
10351,6911,Nina/020305.xml,in,prep,his,det:poss,hand,n,DET,4,25,Nina,0,in_hand,0,0,1,1,1
3812,9730,Aran/020315.xml,yes,co,she,pro:sub,is,cop,NOUN,6,84,Aran,2,yes_is,2,2,1,1,1
15617,22380,Nina/020305.xml,doesn't,mod~neg,she,pro:sub,E,/e,NOUN,6,84,Nina,2,doesn't_E,2,2,1,1,1
19067,7966,Naomi/020508.xml,over,adv,me,pro:obj,E,/e,NOUN,6,72,Naomi,1,over_E,1,1,1,1,1
3759,22435,Aran/011126.xml,are,cop,we,pro:sub,going,part,NOUN,6,84,Aran,2,are_going,2,2,1,1,1
22664,23242,Peter/020118.xml,shall,mod,we,pro:sub,take,v,NOUN,6,84,Peter,2,shall_take,2,2,1,1,1
5712,8954,Anne/011118.xml,give,v,her,pro:obj,an,det:art,NOUN,6,72,Anne,1,give_an,1,1,1,1,1
9911,18732,Nina/020305.xml,S,/s,I,pro:sub,see,v,NOUN,6,84,Nina,2,S_see,2,2,1,1,1
3233,11627,Aran/020009.xml,S,/s,I,pro:sub,don't,mod~neg,NOUN,6,84,Aran,2,S_don't,2,2,1,1,1
993,258,Aran/020524.xml,all,qn,his,det:poss,friends,n,DET,4,25,Aran,0,all_friends,0,0,1,1,1
11675,22932,Aran/020225.xml,S,/s,we,pro:sub,don't,mod~neg,NOUN,6,84,Aran,2,S_don't,2,2,1,1,1
15271,17109,Aran/020009.xml,S,/s,I,pro:sub,don't,mod~neg,NOUN,6,84,Aran,2,S_don't,2,2,1,1,1
1203,507,Anne/011118.xml,didn't,mod~neg,we,pro:sub,E,/e,NOUN,6,84,Anne,2,didn't_E,2,2,1,1,1
13520,10310,Nina/020525.xml,did,mod,he,pro:sub,hurt,v,NOUN,6,84,Nina,2,did_hurt,2,2,1,1,1
17371,505,Anne/020320.xml,is,cop,she,pro:sub,waking,part,NOUN,6,84,Anne,2,is_waking,2,2,1,1,1
23493,172,Nina/020318.xml,S,/s,I,pro:sub,won't,mod~neg,NOUN,6,84,Nina,2,S_won't,2,2,1,1,1
24019,12492,Aran/020610.xml,up,adv,your,det:poss,leg,n,DET,4,25,Aran,0,up_leg,0,0,1,1,1
14010,22458,Eve/020100a.xml,S,/s,they,pro:sub,did,v,NOUN,6,84,Eve,2,S_did,2,2,1,1,1
22036,3282,Nina/020527.xml,did,mod,he,pro:sub,do,v,NOUN,6,84,Nina,2,did_do,2,2,1,1,1
16059,15370,Aran/020218.xml,S,/s,we,pro:sub,seem,cop,NOUN,6,84,Aran,2,S_seem,2,2,1,1,1
1603,2377,Peter/020616.xml,Peter,n:prop,we,pro:sub,can't,mod~neg,NOUN,6,84,Peter,2,Peter_can't,2,2,1,1,1
4173,10144,Anne/020604.xml,are,cop,they,pro:sub,E,/e,NOUN,6,84,Anne,2,are_E,2,2,1,1,1
15225,20585,Aran/020413.xml,giver,n,her,pro:obj,a,det:art,NOUN,6,72,Aran,1,giver_a,1,1,1,1,1
21692,15396,Anne/020029.xml,shall,mod,we,pro:sub,put,v,NOUN,6,84,Anne,2,shall_put,2,2,1,1,1
538,16233,Nina/020328.xml,did,mod,he,pro:sub,get,v,NOUN,6,84,Nina,2,did_get,2,2,1,1,1
23321,22439,Nina/011124.xml,change,v,your,det:poss,diaper,n,DET,4,25,Nina,0,change_diaper,0,0,1,1,1
10253,10243,Naomi/020430.xml,game,n,I,pro:sub,ever,adv,NOUN,6,84,Naomi,2,game_ever,2,2,1,1,1
5883,12286,Aran/011126.xml,S,/s,your,det:poss,hair's,adj,DET,4,25,Aran,0,S_hair's,0,0,1,1,1
9391,22934,Naomi/020117.xml,putting,part,your,det:poss,feet,n,DET,4,25,Naomi,0,putting_feet,0,0,1,1,1
4596,4146,Anne/020108.xml,that's,pro:dem~cop,your,det:poss,blanket,n,DET,4,25,Anne,0,that's_blanket,0,0,1,1,1
22132,6693,Anne/020414.xml,think,v,he,pro:sub,hurt,v,NOUN,6,84,Anne,2,think_hurt,2,2,1,1,1
1353,4757,Nina/020003.xml,shall,mod,we,pro:sub,give,v,NOUN,6,84,Nina,2,shall_give,2,2,1,1,1
7673,12823,Anne/011104.xml,can,mod,I,pro:sub,have,v,NOUN,6,84,Anne,2,can_have,2,2,1,1,1
24368,2853,Anne/020504.xml,you,pro:per,my,det:poss,Mummy,n:prop,DET,4,25,Anne,0,you_Mummy,0,0,1,1,1
21931,18334,Aran/020218.xml,that's,pro:dem~cop,his,det:poss,shoulder,n,DET,4,25,Aran,0,that's_shoulder,0,0,1,1,1
21964,10764,Aran/020517.xml,is,cop,she,pro:sub,still,adv,NOUN,6,84,Aran,2,is_still,2,2,1,1,1
21694,22640,Anne/011106.xml,but,conj,they,pro:sub,liked,v,NOUN,6,84,Anne,2,but_liked,2,2,1,1,1
20812,561,Nina/020206.xml,what,pro:int,we,pro:sub,went,v,NOUN,6,84,Nina,2,what_went,2,2,1,1,1
11269,5263,Nina/020528.xml,shall,mod,we,pro:sub,wash,v,NOUN,6,84,Nina,2,shall_wash,2,2,1,1,1
15744,24521,Anne/020108.xml,S,/s,I,pro:sub,don't,mod~neg,NOUN,6,84,Anne,2,S_don't,2,2,1,1,1
18219,2297,Nina/020228.xml,that's,pro:dem~cop,your,det:poss,book,n,DET,4,25,Nina,0,that's_book,0,0,1,1,1
19585,4400,Nina/020527.xml,shall,mod,we,pro:sub,do,v,NOUN,6,84,Nina,2,shall_do,2,2,1,1,1
3607,9417,Anne/020412.xml,S,/s,I,pro:sub,wonder,v,NOUN,6,84,Anne,2,S_wonder,2,2,1,1,1
11004,1955,Nina/020328.xml,want,v,me,pro:obj,to,inf,NOUN,6,72,Nina,1,want_to,1,1,1,1,1
5276,5109,Eve/020000b.xml,S,/s,I,pro:sub,don't,mod~neg,NOUN,6,84,Eve,2,S_don't,2,2,1,1,1
23960,10194,Peter/020100.xml,want,v,me,pro:obj,to,inf,NOUN,6,72,Peter,1,want_to,1,1,1,1,1
4101,23157,Nina/020115.xml,S,/s,your,det:poss,toilet's,adj,DET,4,25,Nina,0,S_toilet's,0,0,1,1,1
10198,22980,Aran/020427.xml,S,/s,he,pro:sub,said,v,NOUN,6,84,Aran,2,S_said,2,2,1,1,1
23354,20360,Nina/020318.xml,S,/s,I,pro:sub,wanna,v~inf,NOUN,6,84,Nina,2,S_wanna,2,2,1,1,1
13110,14864,Aran/020211.xml,can't,mod~neg,we,pro:sub,E,/e,NOUN,6,84,Aran,2,can't_E,2,2,1,1,1
7270,1639,Anne/011118.xml,does,v,he,pro:sub,wanna,v~inf,NOUN,6,84,Anne,2,does_wanna,2,2,1,1,1
17395,17106,Anne/020604.xml,thought,v,they,pro:sub,were,cop,NOUN,6,84,Anne,2,thought_were,2,2,1,1,1
19355,8331,Nina/020212.xml,shall,mod,we,pro:sub,tie,v,NOUN,6,84,Nina,2,shall_tie,2,2,1,1,1
7460,18367,Eve/020300a.xml,S,/s,I,pro:sub,didn't,mod~neg,NOUN,6,84,Eve,2,S_didn't,2,2,1,1,1
19711,15401,Anne/020414.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Anne,2,S_think,2,2,1,1,1
3556,15583,Anne/020015.xml,drop,v,them,pro:obj,on,prep,NOUN,6,72,Anne,1,drop_on,1,1,1,1,1
24539,13749,Aran/020002.xml,didn't,mod~neg,she,pro:sub,E,/e,NOUN,6,84,Aran,2,didn't_E,2,2,1,1,1
1470,7704,Naomi/020005.xml,S,/s,I,pro:sub,see,v,NOUN,6,84,Naomi,2,S_see,2,2,1,1,1
17398,8352,Anne/020504.xml,with,prep,her,det:poss,head,n,DET,4,25,Anne,0,with_head,0,0,1,1,1
4082,24171,Nina/020525.xml,to,prep,her,pro:obj,E,/e,NOUN,6,72,Nina,1,to_E,1,1,1,1,1
586,5322,Nina/020129.xml,and,coord,I,pro:sub,don't,mod~neg,NOUN,6,84,Nina,2,and_don't,2,2,1,1,1
10168,4018,Nina/011116.xml,does,mod,she,pro:sub,feel,v,NOUN,6,84,Nina,2,does_feel,2,2,1,1,1
13464,23372,Nina/020328.xml,me,pro:obj,your,det:poss,other,qn,DET,4,25,Nina,0,me_other,0,0,1,1,1
3427,23563,Nina/020314.xml,think,v,I,pro:sub,would,mod,NOUN,6,84,Nina,2,think_would,2,2,1,1,1
16839,8192,Anne/011007.xml,find,v,her,det:poss,one,det:num,DET,4,25,Anne,0,find_one,1,1,1,0,0
23111,22552,Anne/020120.xml,on,prep,your,det:poss,head,n,DET,4,25,Anne,0,on_head,0,0,1,1,1
18508,4870,Anne/020015.xml,for,prep,her,pro:obj,to,inf,NOUN,6,72,Anne,1,for_to,1,1,1,1,1
9351,2682,Anne/020604.xml,are,cop,we,pro:sub,leaving,part,NOUN,6,84,Anne,2,are_leaving,2,2,1,1,1
3128,23636,Nina/020406.xml,did,v,she,pro:sub,have,v,NOUN,6,84,Nina,2,did_have,2,2,1,1,1
19595,1038,Nina/020418.xml,from,prep,your,det:poss,mouth,n,DET,4,25,Nina,0,from_mouth,0,0,1,1,1
364,6591,Anne/020320.xml,have,v,their,det:poss,tea,n,DET,4,25,Anne,0,have_tea,0,0,1,1,1
24395,6936,Anne/011106.xml,take,v,her,det:poss,hair,n,DET,4,25,Anne,0,take_hair,0,0,1,1,1
2512,15658,Aran/020302.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Aran,2,S_think,2,2,1,1,1
18138,12753,Nina/020525.xml,with,prep,him,pro:obj,E,/e,NOUN,6,72,Nina,1,with_E,1,1,1,1,1
2390,2157,Aran/020413.xml,shall,mod,we,pro:sub,try,v,NOUN,6,84,Aran,2,shall_try,2,2,1,1,1
2244,16336,Aran/020107.xml,do,mod,we,pro:sub,like,co,NOUN,6,84,Aran,2,do_like,2,2,1,1,1
401,9623,Nina/020525.xml,are,cop,they,pro:sub,fat,n,NOUN,6,84,Nina,2,are_fat,2,2,1,1,1
4973,12935,Aran/020420.xml,think,v,we,pro:sub,should,mod,NOUN,6,84,Aran,2,think_should,2,2,1,1,1
10645,9647,Anne/011118.xml,are,cop,we,pro:sub,going,part,NOUN,6,84,Anne,2,are_going,2,2,1,1,1
709,9619,Nina/020024.xml,want,v,me,pro:obj,to,inf,NOUN,6,72,Nina,1,want_to,1,1,1,1,1
2860,6233,Nina/020328.xml,what's,pro:int~cop,he,pro:sub,playing,part,NOUN,6,84,Nina,2,what's_playing,2,2,1,1,1
17812,22997,Nina/020528.xml,for,prep,her,pro:obj,tummy,n,NOUN,6,72,Nina,1,for_tummy,0,1,1,1,0
22585,5153,Nina/020426.xml,put,v,your,det:poss,finger,n,DET,4,25,Nina,0,put_finger,0,0,1,1,1
8977,15434,Anne/011106.xml,is,cop,she,pro:sub,flying,part,NOUN,6,84,Anne,2,is_flying,2,2,1,1,1
7838,4674,Nina/020525.xml,S,/s,he,pro:sub,hasta,mod~inf,NOUN,6,84,Nina,2,S_hasta,2,2,1,1,1
17523,2440,Nina/020528.xml,what's,pro:int~cop,he,pro:sub,doing,part,NOUN,6,84,Nina,2,what's_doing,2,2,1,1,1
18412,22394,Nina/020426.xml,washed,v,her,det:poss,hands,n,DET,4,25,Nina,0,washed_hands,0,0,1,1,1
18656,21587,Anne/020212.xml,where,pro:int,she,pro:sub,puts,v,NOUN,6,84,Anne,2,where_puts,2,2,1,1,1
14137,6514,Aran/020211.xml,tell,v,me,pro:obj,that,pro:dem,NOUN,6,72,Aran,1,tell_that,1,1,1,1,1
330,24067,Aran/020128.xml,should,mod,I,pro:sub,hold,v,NOUN,6,84,Aran,2,should_hold,2,2,1,1,1
1819,984,Nina/020314.xml,me,pro:obj,her,det:poss,bottle,n,DET,4,25,Nina,0,me_bottle,0,0,1,1,1
4718,11177,Aran/020517.xml,S,/s,I,pro:sub,don't,mod~neg,NOUN,6,84,Aran,2,S_don't,2,2,1,1,1
21290,3424,Anne/011007.xml,oh,co,I,pro:sub,don't,mod~neg,NOUN,6,84,Anne,2,oh_don't,2,2,1,1,1
17865,1277,Nina/020010.xml,shall,mod,we,pro:sub,put,v,NOUN,6,84,Nina,2,shall_put,2,2,1,1,1
183,13030,Nina/020115.xml,is,cop,she,pro:sub,your,det:poss,NOUN,6,84,Nina,2,is_your,2,2,1,1,1
680,19576,Anne/020017.xml,take,v,her,pro:obj,in,prep,NOUN,6,72,Anne,1,take_in,1,1,1,1,1
9678,9732,Anne/020108.xml,S,/s,I,pro:sub,don't,mod~neg,NOUN,6,84,Anne,2,S_don't,2,2,1,1,1
22770,17227,Peter/010908.xml,should,mod,we,pro:sub,wipe,v,NOUN,6,84,Peter,2,should_wipe,2,2,1,1,1
8618,122,Nina/020525.xml,ride,v,your,det:poss,bicycle,v,DET,4,25,Nina,0,ride_bicycle,0,0,1,1,1
7785,4388,Naomi/020125.xml,how,pro:int,we,pro:sub,eat,v,NOUN,6,84,Naomi,2,how_eat,2,2,1,1,1
6272,22590,Aran/020315.xml,and,coord,he,pro:sub,juggled,v,NOUN,6,84,Aran,2,and_juggled,2,2,1,1,1
5517,21713,Aran/020128.xml,take,v,your,det:poss,shopping,part,DET,4,25,Aran,0,take_shopping,0,0,1,1,1
17720,4381,Nina/020212.xml,shall,mod,we,pro:sub,fix,v,NOUN,6,84,Nina,2,shall_fix,2,2,1,1,1
23753,19175,Eve/011000b.xml,are,cop,they,pro:sub,doing,part,NOUN,6,84,Eve,2,are_doing,2,2,1,1,1
11063,9583,Anne/020502.xml,here,adv,I,pro:sub,come,v,NOUN,6,84,Anne,2,here_come,2,2,1,1,1
3557,14439,Aran/020009.xml,wouldn't,mod~neg,he,pro:sub,E,/e,NOUN,6,84,Aran,2,wouldn't_E,2,2,1,1,1
19617,440,Nina/020524.xml,S,/s,she,pro:sub,ran,v,NOUN,6,84,Nina,2,S_ran,2,2,1,1,1
605,17278,Anne/011007.xml,S,/s,I,pro:sub,can,mod,NOUN,6,84,Anne,2,S_can,2,2,1,1,1
3325,21625,Eve/020100a.xml,if,conj,I,pro:sub,can,mod,NOUN,6,84,Eve,2,if_can,2,2,1,1,1
20614,14169,Anne/011007.xml,S,/s,I,pro:sub,bet,v,NOUN,6,84,Anne,2,S_bet,2,2,1,1,1
17762,24815,Aran/011112.xml,of,prep,your,det:poss,pennys,n,DET,4,25,Aran,0,of_pennys,0,0,1,1,1
8835,3648,Aran/020225.xml,didn't,mod~neg,they,pro:sub,E,/e,NOUN,6,84,Aran,2,didn't_E,2,2,1,1,1
4952,12137,Anne/020301.xml,so,co,he,pro:sub,can,mod,NOUN,6,84,Anne,2,so_can,2,2,1,1,1
12674,14134,Aran/020002.xml,should,mod,we,pro:sub,E,/e,NOUN,6,84,Aran,2,should_E,2,2,1,1,1
5244,4027,Aran/020517.xml,on,prep,your,det:poss,head,n,DET,4,25,Aran,0,on_head,0,0,1,1,1
3548,20537,Anne/020108.xml,S,/s,he,pro:sub,came,v,NOUN,6,84,Anne,2,S_came,2,2,1,1,1
9350,22384,Aran/020009.xml,stick,v,your,det:poss,finger,n,DET,4,25,Aran,0,stick_finger,0,0,1,1,1
3246,18753,Nina/020524.xml,did,mod,we,pro:sub,eat,v,NOUN,6,84,Nina,2,did_eat,2,2,1,1,1
21559,16975,Nina/011129.xml,then,adv:tem,they,pro:sub,fell,v,NOUN,6,84,Nina,2,then_fell,2,2,1,1,1
6480,6605,Anne/020108.xml,yeah,co,I,pro:sub,bet,v,NOUN,6,84,Anne,2,yeah_bet,2,2,1,1,1
10354,487,Aran/011126.xml,in,prep,your,det:poss,boat,n,DET,4,25,Aran,0,in_boat,0,0,1,1,1
13534,4626,Anne/020015.xml,can,mod,I,pro:sub,have,v,NOUN,6,84,Anne,2,can_have,2,2,1,1,1
6086,1837,Aran/020302.xml,willn't,mod~neg,they,pro:sub,E,/e,NOUN,6,84,Aran,2,willn't_E,2,2,1,1,1
23120,22424,Eve/020300b.xml,drinking,part,your,det:poss,eggnog,n,DET,4,25,Eve,0,drinking_eggnog,0,0,1,1,1
22630,26,Anne/020400.xml,for,prep,them,pro:obj,E,/e,NOUN,6,72,Anne,1,for_E,1,1,1,1,1
16289,12055,Nina/020314.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Nina,2,S_think,2,2,1,1,1
21359,22718,Eve/020100b.xml,in,prep,your,det:poss,pants,n:pt,DET,4,25,Eve,0,in_pants,0,0,1,1,1
20221,11812,Nina/020212.xml,S,/s,I,pro:sub,see,v,NOUN,6,84,Nina,2,S_see,2,2,1,1,1
9363,823,Aran/020128.xml,willn't,mod~neg,we,pro:sub,E,/e,NOUN,6,84,Aran,2,willn't_E,2,2,1,1,1
13284,20266,Nina/020526.xml,you're,pro:per~cop,my,det:poss,daughter,n,DET,4,25,Nina,0,you're_daughter,0,0,1,1,1
2242,15481,Aran/020225.xml,S,/s,they,pro:sub,wanna,v~inf,NOUN,6,84,Aran,2,S_wanna,2,2,1,1,1
10099,24431,Anne/011120.xml,isn't,cop~neg,she,pro:sub,E,/e,NOUN,6,84,Anne,2,isn't_E,2,2,1,1,1
21505,9431,Aran/020420.xml,are,cop,they,pro:sub,E,/e,NOUN,6,84,Aran,2,are_E,2,2,1,1,1
18646,856,Naomi/011010a.xml,S,/s,I,pro:sub,didn't,mod~neg,NOUN,6,84,Naomi,2,S_didn't,2,2,1,1,1
1412,7660,Nina/020003.xml,because,conj,he,pro:sub,lost,v,NOUN,6,84,Nina,2,because_lost,2,2,1,1,1
13898,5702,Anne/020525.xml,there,adv,we,pro:sub,are,cop,NOUN,6,84,Anne,2,there_are,2,2,1,1,1
4197,4028,Eve/010900c.xml,have,v,your,det:poss,spoon,n,DET,4,25,Eve,0,have_spoon,0,0,1,1,1
18033,20048,Nina/020418.xml,on,prep,your,det:poss,little,adj,DET,4,25,Nina,0,on_little,0,0,1,1,1
9471,22722,Aran/011126.xml,didn't,mod~neg,they,pro:sub,E,/e,NOUN,6,84,Aran,2,didn't_E,2,2,1,1,1
4199,23002,Naomi/020329.xml,can,mod,I,pro:sub,tickle,v,NOUN,6,84,Naomi,2,can_tickle,2,2,1,1,1
15984,8728,Anne/020210.xml,there,adv,we,pro:sub,are,cop,NOUN,6,84,Anne,2,there_are,2,2,1,1,1
24508,9350,Anne/020502.xml,where's,pro:int~cop,my,det:poss,baby,n,DET,4,25,Anne,0,where's_baby,0,0,1,1,1
3458,18273,Eve/010900c.xml,for,prep,your,det:poss,firetruck,n,DET,4,25,Eve,0,for_firetruck,0,0,1,1,1
19968,22480,Naomi/020028.xml,around,prep,your,det:poss,hand,n,DET,4,25,Naomi,0,around_hand,0,0,1,1,1
14781,15637,Aran/020420.xml,couldn't,mod~neg,he,pro:sub,E,/e,NOUN,6,84,Aran,2,couldn't_E,2,2,1,1,1
6902,11448,Anne/020328.xml,aren't,aux~neg,they,pro:sub,to,inf,NOUN,6,84,Anne,2,aren't_to,2,2,1,1,1
3877,16597,Anne/020320.xml,S,/s,me,pro:obj,E,/e,NOUN,6,72,Anne,1,S_E,2,2,1,0,0
19269,11619,Nina/020526.xml,did,mod,he,pro:sub,lend,v,NOUN,6,84,Nina,2,did_lend,2,2,1,1,1
10459,13191,Aran/020517.xml,didn't,mod~neg,we,pro:sub,E,/e,NOUN,6,84,Aran,2,didn't_E,2,2,1,1,1
2055,14490,Nina/020010.xml,show,v,your,det:poss,Mommy,n:prop,DET,4,25,Nina,0,show_Mommy,0,0,1,1,1
12493,12353,Anne/020320.xml,do,v,her,det:poss,up,adv,DET,4,25,Anne,0,do_up,0,0,1,1,1
16834,5373,Naomi/010616.xml,S,/s,we,pro:sub,have,v,NOUN,6,84,Naomi,2,S_have,2,2,1,1,1
5709,7879,Anne/020502.xml,S,/s,I,pro:sub,don't,mod~neg,NOUN,6,84,Anne,2,S_don't,2,2,1,1,1
17926,13402,Aran/020128.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Aran,2,S_think,2,2,1,1,1
7415,5576,Anne/020412.xml,were,cop,they,pro:sub,E,/e,NOUN,6,84,Anne,2,were_E,2,2,1,1,1
19994,12496,Anne/020328.xml,on,prep,his,det:poss,head,n,DET,4,25,Anne,0,on_head,0,0,1,1,1
13488,24282,Nina/020528.xml,under,adv,her,det:poss,legs,n,DET,4,25,Nina,0,under_legs,0,0,1,1,1
4065,3188,Nina/020318.xml,combing,part,your,det:poss,own,adj,DET,4,25,Nina,0,combing_own,0,0,1,1,1
3820,23111,Nina/020115.xml,in,prep,your,det:poss,bottle,n,DET,4,25,Nina,0,in_bottle,0,0,1,1,1
20774,18810,Aran/020211.xml,has,v,he,pro:sub,E,/e,NOUN,6,84,Aran,2,has_E,2,2,1,1,1
15631,21959,Anne/020017.xml,what's,pro:int~cop,he,pro:sub,doing,part,NOUN,6,84,Anne,2,what's_doing,2,2,1,1,1
16855,21726,Eve/020200a.xml,show,v,him,pro:obj,what,pro:int,NOUN,6,72,Eve,1,show_what,1,1,1,1,1
826,8088,Nina/020406.xml,what,pro:int,I,pro:sub,thought,v,NOUN,6,84,Nina,2,what_thought,2,2,1,1,1
8586,448,Eve/010900a.xml,a,co,your,det:poss,penny's,adj,DET,4,25,Eve,0,a_penny's,0,0,1,1,1
4119,11216,Nina/020206.xml,is,cop,he,pro:sub,E,/e,NOUN,6,84,Nina,2,is_E,2,2,1,1,1
23260,21632,Eve/020200b.xml,but,conj,he,pro:sub,didn't,mod~neg,NOUN,6,84,Eve,2,but_didn't,2,2,1,1,1
18167,8370,Aran/020218.xml,isn't,cop~neg,he,pro:sub,E,/e,NOUN,6,84,Aran,2,isn't_E,2,2,1,1,1
11915,22536,Anne/011118.xml,for,prep,him,pro:obj,E,/e,NOUN,6,72,Anne,1,for_E,1,1,1,1,1
4465,20764,Eve/020100a.xml,S,/s,they,pro:sub,go,v,NOUN,6,84,Eve,2,S_go,2,2,1,1,1
938,464,Nina/020010.xml,S,/s,I,pro:sub,see,v,NOUN,6,84,Nina,2,S_see,2,2,1,1,1
17913,7,Nina/020528.xml,wash,v,her,pro:obj,E,/e,NOUN,6,72,Nina,1,wash_E,1,1,1,1,1
17445,18253,Aran/020413.xml,S,/s,I,pro:sub,bought,v,NOUN,6,84,Aran,2,S_bought,2,2,1,1,1
15114,22991,Anne/020320.xml,S,/s,she,pro:sub,was,cop,NOUN,6,84,Anne,2,S_was,2,2,1,1,1
232,18210,Anne/011021.xml,shall,mod,I,pro:sub,help,v,NOUN,6,84,Anne,2,shall_help,2,2,1,1,1
21723,20407,Nina/020003.xml,where's,pro:int~cop,your,det:poss,cup,n,DET,4,25,Nina,0,where's_cup,0,0,1,1,1
11965,18345,Anne/011104.xml,wash,v,your,det:poss,face,n,DET,4,25,Anne,0,wash_face,0,0,1,1,1
9518,16790,Naomi/020605.xml,visit,v,me,pro:obj,E,/e,NOUN,6,72,Naomi,1,visit_E,1,1,1,1,1
17673,7334,Aran/020315.xml,has,v,he,pro:sub,E,/e,NOUN,6,84,Aran,2,has_E,2,2,1,1,1
921,11008,Aran/020427.xml,S,/s,she,pro:sub,might,mod,NOUN,6,84,Aran,2,S_might,2,2,1,1,1
2113,19334,Aran/020211.xml,does,v,she,pro:sub,talk,v,NOUN,6,84,Aran,2,does_talk,2,2,1,1,1
2486,10977,Nina/020212.xml,is,cop,he,pro:sub,holding,part,NOUN,6,84,Nina,2,is_holding,2,2,1,1,1
8785,8846,Aran/020610.xml,willn't,mod~neg,he,pro:sub,E,/e,NOUN,6,84,Aran,2,willn't_E,2,2,1,1,1
21085,7395,Eve/020300a.xml,S,/s,I,pro:sub,broke,v,NOUN,6,84,Eve,2,S_broke,2,2,1,1,1
15830,8609,Eve/020200a.xml,may,mod,I,pro:sub,have,v,NOUN,6,84,Eve,2,may_have,2,2,1,1,1
7419,6977,Nina/020122.xml,does,v,he,pro:sub,need,v,NOUN,6,84,Nina,2,does_need,2,2,1,1,1
22580,15985,Anne/020400.xml,S,/s,he,pro:sub,writes,v,NOUN,6,84,Anne,2,S_writes,2,2,1,1,1
7064,2855,Aran/011112.xml,goodness,co,me,pro:obj,E,/e,NOUN,6,72,Aran,1,goodness_E,1,1,1,1,1
9843,3392,Anne/020122.xml,lost,part,his,det:poss,teddy,n,DET,4,25,Anne,0,lost_teddy,0,0,1,1,1
13208,11447,Aran/011112.xml,are,cop,his,det:poss,eyes,n,DET,4,25,Aran,0,are_eyes,0,0,1,1,1
19432,5278,Eve/010800.xml,then,adv:tem,they,pro:sub,brought,v,NOUN,6,84,Eve,2,then_brought,2,2,1,1,1
5903,24762,Anne/020108.xml,S,/s,I,pro:sub,don't,mod~neg,NOUN,6,84,Anne,2,S_don't,2,2,1,1,1
16090,24717,Anne/020017.xml,get,v,my,det:poss,toes,n,DET,4,25,Anne,0,get_toes,0,0,1,1,1
12861,1124,Aran/020503.xml,given,part,me,pro:obj,enough,adv,NOUN,6,72,Aran,1,given_enough,1,1,1,1,1
7107,20288,Aran/020524.xml,S,/s,she,pro:sub,would,mod,NOUN,6,84,Aran,2,S_would,2,2,1,1,1
3475,5241,Eve/020200b.xml,at,prep,them,pro:obj,later,adv,NOUN,6,72,Eve,1,at_later,1,1,1,1,1
7974,21481,Nina/020328.xml,hug,v,them,pro:obj,too,adv,NOUN,6,72,Nina,1,hug_too,1,1,1,1,1
14976,12748,Aran/020225.xml,that,comp,your,det:poss,back,n,DET,4,25,Aran,0,that_back,0,0,1,1,1
14624,1525,Aran/020009.xml,want,v,him,pro:obj,to,inf,NOUN,6,72,Aran,1,want_to,1,1,1,1,1
23027,461,Anne/020212.xml,in,prep,their,det:poss,pouch,n,DET,4,25,Anne,0,in_pouch,0,0,1,1,1
19283,11654,Nina/020305.xml,can,mod,I,pro:sub,hafta,mod~inf,NOUN,6,84,Nina,2,can_hafta,2,2,1,1,1
9948,21377,Eve/020300a.xml,get,v,your,det:poss,shoe,n,DET,4,25,Eve,0,get_shoe,0,0,1,1,1
18509,1577,Aran/020413.xml,isn't,cop~neg,he,pro:sub,E,/e,NOUN,6,84,Aran,2,isn't_E,2,2,1,1,1
14605,8886,Aran/020503.xml,with,prep,your,det:poss,egg,n,DET,4,25,Aran,0,with_egg,0,0,1,1,1
3673,16697,Aran/020517.xml,had,v,we,pro:sub,better,adv,NOUN,6,84,Aran,2,had_better,2,2,1,1,1
23730,9929,Nina/020212.xml,in,prep,his,det:poss,trunk,n,DET,4,25,Nina,0,in_trunk,0,0,1,1,1
6217,4553,Aran/020002.xml,this,det:dem,your,det:poss,boat,n,DET,4,25,Aran,0,this_boat,0,0,1,1,1
4993,19425,Nina/020426.xml,what's,pro:int~cop,he,pro:sub,doing,part,NOUN,6,84,Nina,2,what's_doing,2,2,1,1,1
5860,9684,Aran/020218.xml,when,conj,he,pro:sub,comes,v,NOUN,6,84,Aran,2,when_comes,2,2,1,1,1
19983,24799,Anne/020210.xml,let,v,me,pro:obj,hold,v,NOUN,6,72,Anne,1,let_hold,1,1,1,1,1
18689,18967,Aran/020121.xml,S,/s,your,det:poss,Grandma,n:prop,DET,4,25,Aran,0,S_Grandma,0,0,1,1,1
4067,23514,Nina/020212.xml,on,prep,his,det:poss,head,n,DET,4,25,Nina,0,on_head,0,0,1,1,1
16538,58,Anne/020328.xml,knocked,v,her,pro:obj,over,adv,NOUN,6,72,Anne,1,knocked_over,1,1,1,1,1
16375,16468,Eve/020200b.xml,watch,v,your,det:poss,head,n,DET,4,25,Eve,0,watch_head,0,0,1,1,1
21977,12613,Nina/020212.xml,does,v,he,pro:sub,have,v,NOUN,6,84,Nina,2,does_have,2,2,1,1,1
12591,20447,Naomi/011018.xml,did,mod,we,pro:sub,do,v,NOUN,6,84,Naomi,2,did_do,2,2,1,1,1
